Variable_ID,Variable_Name,Source_Table,Source_Field_or_Code,Category_ID,Derivation,Window,Unit,Entity_Level,Reference_Time,Missing_Rule,Definition_Version,Availability_Status,Reason
observed_truss_count__roll3_slope,관측 화방 수 roll3_slope,sfkr_hbfm_grow,growth_measure_code,CAT_005,slope; per calendar day,3 valid surveys including current; min_periods=3,개,individual,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
observed_truss_count__roll4_mean,관측 화방 수 roll4_mean,sfkr_hbfm_grow,growth_measure_code,CAT_005,mean,4 valid surveys including current; min_periods=4,개,individual,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
observed_truss_count__roll4_std,관측 화방 수 roll4_std,sfkr_hbfm_grow,growth_measure_code,CAT_005,std; ddof=0,4 valid surveys including current; min_periods=4,개,individual,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
observed_truss_count__roll4_min,관측 화방 수 roll4_min,sfkr_hbfm_grow,growth_measure_code,CAT_005,min,4 valid surveys including current; min_periods=4,개,individual,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
observed_truss_count__roll4_max,관측 화방 수 roll4_max,sfkr_hbfm_grow,growth_measure_code,CAT_005,max,4 valid surveys including current; min_periods=4,개,individual,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
observed_truss_count__roll4_slope,관측 화방 수 roll4_slope,sfkr_hbfm_grow,growth_measure_code,CAT_005,slope; per calendar day,4 valid surveys including current; min_periods=4,개,individual,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
CR__CC01_1_B_C__1d_active_fraction,후측일중천창 작동상태 직전 1일 active_fraction,sfkr_hbfm_env_con,CR/CC01_1_B_C -> sen_val,CAT_008,active_fraction,"[t-1d,t)",Y/N,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
CR__CC01_1_B_C__3d_active_fraction,후측일중천창 작동상태 직전 3일 active_fraction,sfkr_hbfm_env_con,CR/CC01_1_B_C -> sen_val,CAT_008,active_fraction,"[t-3d,t)",Y/N,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
CR__CC01_1_B_C__7d_active_fraction,후측일중천창 작동상태 직전 7일 active_fraction,sfkr_hbfm_env_con,CR/CC01_1_B_C -> sen_val,CAT_008,active_fraction,"[t-7d,t)",Y/N,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
CR__CC01_1_F_C__1d_active_fraction,전측일중천창 작동상태 직전 1일 active_fraction,sfkr_hbfm_env_con,CR/CC01_1_F_C -> sen_val,CAT_008,active_fraction,"[t-1d,t)",Y/N,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
CR__CC01_1_F_C__3d_active_fraction,전측일중천창 작동상태 직전 3일 active_fraction,sfkr_hbfm_env_con,CR/CC01_1_F_C -> sen_val,CAT_008,active_fraction,"[t-3d,t)",Y/N,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
CR__CC01_1_F_C__7d_active_fraction,전측일중천창 작동상태 직전 7일 active_fraction,sfkr_hbfm_env_con,CR/CC01_1_F_C -> sen_val,CAT_008,active_fraction,"[t-7d,t)",Y/N,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
CR__CC01_1_L_C__1d_active_fraction,좌측일중천창 작동상태 직전 1일 active_fraction,sfkr_hbfm_env_con,CR/CC01_1_L_C -> sen_val,CAT_008,active_fraction,"[t-1d,t)",Y/N,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
CR__CC01_1_L_C__3d_active_fraction,좌측일중천창 작동상태 직전 3일 active_fraction,sfkr_hbfm_env_con,CR/CC01_1_L_C -> sen_val,CAT_008,active_fraction,"[t-3d,t)",Y/N,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
CR__CC01_1_L_C__7d_active_fraction,좌측일중천창 작동상태 직전 7일 active_fraction,sfkr_hbfm_env_con,CR/CC01_1_L_C -> sen_val,CAT_008,active_fraction,"[t-7d,t)",Y/N,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
CR__CC01_1_R_C__1d_active_fraction,우측일중천창 작동상태 직전 1일 active_fraction,sfkr_hbfm_env_con,CR/CC01_1_R_C -> sen_val,CAT_008,active_fraction,"[t-1d,t)",Y/N,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
CR__CC01_1_R_C__3d_active_fraction,우측일중천창 작동상태 직전 3일 active_fraction,sfkr_hbfm_env_con,CR/CC01_1_R_C -> sen_val,CAT_008,active_fraction,"[t-3d,t)",Y/N,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
CR__CC01_1_R_C__7d_active_fraction,우측일중천창 작동상태 직전 7일 active_fraction,sfkr_hbfm_env_con,CR/CC01_1_R_C -> sen_val,CAT_008,active_fraction,"[t-7d,t)",Y/N,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
CR__CC01_2_B_C__1d_active_fraction,후측이중천창 작동상태 직전 1일 active_fraction,sfkr_hbfm_env_con,CR/CC01_2_B_C -> sen_val,CAT_008,active_fraction,"[t-1d,t)",Y/N,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
CR__CC01_2_B_C__3d_active_fraction,후측이중천창 작동상태 직전 3일 active_fraction,sfkr_hbfm_env_con,CR/CC01_2_B_C -> sen_val,CAT_008,active_fraction,"[t-3d,t)",Y/N,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
CR__CC01_2_B_C__7d_active_fraction,후측이중천창 작동상태 직전 7일 active_fraction,sfkr_hbfm_env_con,CR/CC01_2_B_C -> sen_val,CAT_008,active_fraction,"[t-7d,t)",Y/N,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
CR__CC01_2_F_C__1d_active_fraction,전측이중천창 작동상태 직전 1일 active_fraction,sfkr_hbfm_env_con,CR/CC01_2_F_C -> sen_val,CAT_008,active_fraction,"[t-1d,t)",Y/N,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
CR__CC01_2_F_C__3d_active_fraction,전측이중천창 작동상태 직전 3일 active_fraction,sfkr_hbfm_env_con,CR/CC01_2_F_C -> sen_val,CAT_008,active_fraction,"[t-3d,t)",Y/N,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
CR__CC01_2_F_C__7d_active_fraction,전측이중천창 작동상태 직전 7일 active_fraction,sfkr_hbfm_env_con,CR/CC01_2_F_C -> sen_val,CAT_008,active_fraction,"[t-7d,t)",Y/N,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
CR__CC01_2_L_C__1d_active_fraction,좌측이중천창 작동상태 직전 1일 active_fraction,sfkr_hbfm_env_con,CR/CC01_2_L_C -> sen_val,CAT_008,active_fraction,"[t-1d,t)",Y/N,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
CR__CC01_2_L_C__3d_active_fraction,좌측이중천창 작동상태 직전 3일 active_fraction,sfkr_hbfm_env_con,CR/CC01_2_L_C -> sen_val,CAT_008,active_fraction,"[t-3d,t)",Y/N,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
CR__CC01_2_L_C__7d_active_fraction,좌측이중천창 작동상태 직전 7일 active_fraction,sfkr_hbfm_env_con,CR/CC01_2_L_C -> sen_val,CAT_008,active_fraction,"[t-7d,t)",Y/N,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
CR__CC01_2_R_C__1d_active_fraction,우측이중천창 작동상태 직전 1일 active_fraction,sfkr_hbfm_env_con,CR/CC01_2_R_C -> sen_val,CAT_008,active_fraction,"[t-1d,t)",Y/N,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
CR__CC01_2_R_C__3d_active_fraction,우측이중천창 작동상태 직전 3일 active_fraction,sfkr_hbfm_env_con,CR/CC01_2_R_C -> sen_val,CAT_008,active_fraction,"[t-3d,t)",Y/N,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
CR__CC01_2_R_C__7d_active_fraction,우측이중천창 작동상태 직전 7일 active_fraction,sfkr_hbfm_env_con,CR/CC01_2_R_C -> sen_val,CAT_008,active_fraction,"[t-7d,t)",Y/N,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
CR__CC01_3_B_C__1d_active_fraction,후측삼중천창 작동상태 직전 1일 active_fraction,sfkr_hbfm_env_con,CR/CC01_3_B_C -> sen_val,CAT_008,active_fraction,"[t-1d,t)",Y/N,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
CR__CC01_3_B_C__3d_active_fraction,후측삼중천창 작동상태 직전 3일 active_fraction,sfkr_hbfm_env_con,CR/CC01_3_B_C -> sen_val,CAT_008,active_fraction,"[t-3d,t)",Y/N,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
CR__CC01_3_B_C__7d_active_fraction,후측삼중천창 작동상태 직전 7일 active_fraction,sfkr_hbfm_env_con,CR/CC01_3_B_C -> sen_val,CAT_008,active_fraction,"[t-7d,t)",Y/N,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
CR__CC01_3_F_C__1d_active_fraction,전측삼중천창 작동상태 직전 1일 active_fraction,sfkr_hbfm_env_con,CR/CC01_3_F_C -> sen_val,CAT_008,active_fraction,"[t-1d,t)",Y/N,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
CR__CC01_3_F_C__3d_active_fraction,전측삼중천창 작동상태 직전 3일 active_fraction,sfkr_hbfm_env_con,CR/CC01_3_F_C -> sen_val,CAT_008,active_fraction,"[t-3d,t)",Y/N,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
CR__CC01_3_F_C__7d_active_fraction,전측삼중천창 작동상태 직전 7일 active_fraction,sfkr_hbfm_env_con,CR/CC01_3_F_C -> sen_val,CAT_008,active_fraction,"[t-7d,t)",Y/N,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
CR__CC01_3_L_C__1d_active_fraction,좌측삼중천창 작동상태 직전 1일 active_fraction,sfkr_hbfm_env_con,CR/CC01_3_L_C -> sen_val,CAT_008,active_fraction,"[t-1d,t)",Y/N,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
CR__CC01_3_L_C__3d_active_fraction,좌측삼중천창 작동상태 직전 3일 active_fraction,sfkr_hbfm_env_con,CR/CC01_3_L_C -> sen_val,CAT_008,active_fraction,"[t-3d,t)",Y/N,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
CR__CC01_3_L_C__7d_active_fraction,좌측삼중천창 작동상태 직전 7일 active_fraction,sfkr_hbfm_env_con,CR/CC01_3_L_C -> sen_val,CAT_008,active_fraction,"[t-7d,t)",Y/N,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
CR__CC01_3_R_C__1d_active_fraction,우측삼중천창 작동상태 직전 1일 active_fraction,sfkr_hbfm_env_con,CR/CC01_3_R_C -> sen_val,CAT_008,active_fraction,"[t-1d,t)",Y/N,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
CR__CC01_3_R_C__3d_active_fraction,우측삼중천창 작동상태 직전 3일 active_fraction,sfkr_hbfm_env_con,CR/CC01_3_R_C -> sen_val,CAT_008,active_fraction,"[t-3d,t)",Y/N,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
CR__CC01_3_R_C__7d_active_fraction,우측삼중천창 작동상태 직전 7일 active_fraction,sfkr_hbfm_env_con,CR/CC01_3_R_C -> sen_val,CAT_008,active_fraction,"[t-7d,t)",Y/N,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
CR__CC03_1_B_C__1d_active_fraction,후측일중측창 작동상태 직전 1일 active_fraction,sfkr_hbfm_env_con,CR/CC03_1_B_C -> sen_val,CAT_008,active_fraction,"[t-1d,t)",Y/N,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
CR__CC03_1_B_C__3d_active_fraction,후측일중측창 작동상태 직전 3일 active_fraction,sfkr_hbfm_env_con,CR/CC03_1_B_C -> sen_val,CAT_008,active_fraction,"[t-3d,t)",Y/N,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
CR__CC03_1_B_C__7d_active_fraction,후측일중측창 작동상태 직전 7일 active_fraction,sfkr_hbfm_env_con,CR/CC03_1_B_C -> sen_val,CAT_008,active_fraction,"[t-7d,t)",Y/N,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
